id,company_id,title,content_summary,source_url,source_name,published_at,sentiment_score,relevance_score,is_digital_related,crawled_at
2745,5,许家印一审被判无期,,"https://www.toutiao.com/trending/7675958432151601190/?log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""2"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675958432151601190"",""hot_board_impr_id"":""202608201450210EB50E54AD14CE564FBB"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""许家印一审被判无期""}&rank=&topic_id=7675958432151601190&original_source=&category_name=topic_innerflow&event_type=hot_board&style_id=40131&traffic_source=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2746,5,男子划桨板时徒手拽出60斤大鱼,,"https://www.toutiao.com/trending/7675955296459571241/?event_type=hot_board&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""6"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675955296459571241"",""hot_board_impr_id"":""202608201450210EB50E54AD14CE564FBB"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""男子划桨板时徒手拽出60斤大鱼""}&style_id=40131&topic_id=7675955296459571241&category_name=topic_innerflow&rank=&original_source=&traffic_source=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2747,5,暑期市场释放“热”动能,,https://www.toutiao.com/article/7675735917080707638?original_source=&traffic_source=,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.343566
2748,6,远光软件(武汉)有限公司-企业信息,,https://aiqicha.baidu.com/cbae/tr?headto=https%3A%2F%2Faiqicha.baidu.com%2Fdetail%2Fcompinfo%3Fpid%3DxlTM-TogKuTwEMARXX5XoJwq3HhJ4bndqQmd%26pd%3Daen%26from%3Dps%26query%3D%25E6%25AD%25A6%25E6%25B1%2589%2520%25E8%25BF%259C%25E5%2585%2589%25E8%25BD%25AF%25E4%25BB%25B6%28%25E6%25AD%25A6%25E6%25B1%2589%29%25E6%259C%2589%25E9%2599%2590%25E5%2585%25AC%25E5%258F%25B8,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2749,6,远光软件(武汉)有限公司(2015年成立的公司... - 百度百科,,https://baike.baidu.com/item/%E8%BF%9C%E5%85%89%E8%BD%AF%E4%BB%B6%EF%BC%88%E6%AD%A6%E6%B1%89%EF%BC%89%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/52091867,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2750,6,武汉市_百度百科,"1983年8月19日 · 武汉市,简称“汉”,别称“江城”,湖北省辖地级市、省会,中部六省唯一的副省级市、超大城市,国务院批复确定的中国中 …",https://baike.baidu.com/item/%E6%AD%A6%E6%B1%89%E5%B8%82/195165,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2751,6,Wuhan -武汉市人民政府门户网站,"6 小时之前 · “机遇中国·发现武汉”国际传播研讨会举行,武汉国际传播专家智库和联盟成立 全市首单区级公共数据产品成功交易,像网购一样“ …",https://www.wuhan.gov.cn/,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2752,6,武汉市概况 -武汉市人民政府门户网站 - Wuhan,"2025年11月17日 · 根据武汉市第七次人口普查结果,全市人口来自56个民族,其中,少数民族55个,共18.46万人,占全市总人口的1.48％, …",https://www.wuhan.gov.cn/zjwh/whgk/202004/t20200414_999422.shtml,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2753,6,2025武汉旅游攻略:一年去了6次武汉!全都是避坑大实话 ...,"2025年11月12日 · 武汉真的是一座来了就不想走的城市! 武汉过早、赏秋简直不要太惬意! 拿着这份超全攻略打卡回来,熬夜给大家整理出这 …",https://zhuanlan.zhihu.com/p/1971953494568173847,websearch_bing,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2754,6,众志成城 我们在行动,,https://www.ygsoft.com/zt/kangyi/,websearch_baidu,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2755,6,努力做党和人民信赖的好医生,,https://www.toutiao.com/article/7675625875580142115/,websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2756,6,许家印一审被判无期,,"https://www.toutiao.com/trending/7675958432151601190/?category_name=topic_innerflow&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""2"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675958432151601190"",""hot_board_impr_id"":""20260820145025CC9250970A81FE4F4187"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""许家印一审被判无期""}&rank=&style_id=40131&event_type=hot_board&topic_id=7675958432151601190&original_source=&traffic_source=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
2757,6,男子划桨板时徒手拽出60斤大鱼,,"https://www.toutiao.com/trending/7675955296459571241/?category_name=topic_innerflow&log_pb={""category_name"":""topic_innerflow"",""cluster_type"":""6"",""enter_from"":""click_category"",""entrance_hotspot"":""search"",""event_type"":""hot_board"",""hot_board_cluster_id"":""7675955296459571241"",""hot_board_impr_id"":""20260820145025CC9250970A81FE4F4187"",""jump_page"":""hot_board_page"",""location"":""news_hot_card"",""page_location"":""hot_board_page"",""source"":""trending_tab"",""style_id"":""40131"",""title"":""男子划桨板时徒手拽出60斤大鱼""}&style_id=40131&traffic_source=&event_type=hot_board&rank=&topic_id=7675955296459571241&original_source=",websearch_toutiao,2026-08-20 00:00:00,0.00,0.00,f,2026-08-20 15:38:19.373058
